Date,Time,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,Sub_metering_4
01/01/2026,5:32:00,1.991,0.444,241.76,7.96,0.68,0,2.08,30.44
01/01/2026,5:33:00,4.41,0.669,241.83,18.13,0.93,0,5.49,67.09
01/01/2026,5:34:00,1.988,0.471,237.85,8.25,0,0,0.52,32.62
01/01/2026,5:35:00,3.818,0.826,243.7,15.63,0,12.22,0.03,51.39
01/01/2026,5:36:00,0.899,0.223,246.73,3.55,0,0,3.08,11.91
01/01/2026,5:37:00,3.058,0.534,236.73,12.51,0,0,8.49,42.47
01/01/2026,5:38:00,3.079,0.634,239.45,12.84,21.66,0,10.38,19.27
01/01/2026,5:39:00,0.171,0.027,241.01,0.76,2.18,0,4.79,0
01/01/2026,5:40:00,1.797,0.183,246.84,7.24,0,0,12.15,17.79
01/01/2026,5:41:00,1.633,0.198,237.8,6.92,11.75,0,0.81,14.66
01/01/2026,5:42:00,2.786,0.638,237.18,11.76,0,0,19.96,26.48
01/01/2026,5:43:00,1.647,0.101,237.16,6.67,0,4.86,15.29,7.31
01/01/2026,5:44:00,8.382,1.411,243.66,34.34,0,1.39,5.49,132.82
01/01/2026,5:45:00,5.213,0.649,237.88,21.94,1.75,0,0.36,84.78
01/01/2026,5:46:00,2.313,0.295,237.45,9.69,25.75,0,3.63,9.16
01/01/2026,5:47:00,1.75,0.397,240.69,6.97,0,2.64,1.19,25.34
01/01/2026,5:48:00,0.381,0.084,240.92,1.83,0,4.42,5.94,0
01/01/2026,5:49:00,1.652,0.28,243.21,6.6,0,0.47,1.26,25.8
01/01/2026,5:50:00,1.534,0.16,240.28,6.14,0,0,3.94,21.62
01/01/2026,5:51:00,7.942,1.152,240.75,33,0,0,1.38,130.98
01/01/2026,5:52:00,2.195,0.289,239.68,9.09,0,0,1.2,35.38
01/01/2026,5:53:00,3.298,0.398,236.09,14.09,1.27,3.86,1.71,48.12
01/01/2026,5:54:00,0.772,0.054,239.4,3.4,0,0,0.18,12.69
01/01/2026,5:55:00,2.821,0.447,240.19,11.89,0,0,7.56,39.46
01/01/2026,5:56:00,0.032,0.004,238.67,0.2,0,0,2.2,0
01/01/2026,5:57:00,3.776,0.688,235.31,16.16,0,0,7.19,55.75
01/01/2026,5:58:00,0.585,0.067,236.6,2.16,0,10.09,6.36,0
01/01/2026,5:59:00,0.389,0.053,239.88,1.84,0,0,0.41,6.08
01/01/2026,6:00:00,1.216,0.074,242.8,4.93,0,0,2.24,18.02
01/01/2026,6:01:00,2.723,0.677,245.05,11.51,11.11,9.58,5.02,19.67
01/01/2026,6:02:00,1.206,0.183,239.45,5.26,0,0,15.04,5.06
01/01/2026,6:03:00,0.452,0.025,237.85,1.86,0,2.19,3.08,2.27
01/01/2026,6:04:00,2.182,0.345,238.88,9.14,3.66,0,4.22,28.5
01/01/2026,6:05:00,1.197,0.268,236.86,5.29,0,0,8.32,11.63
01/01/2026,6:06:00,0.693,0.142,242.36,2.41,0,0,9.76,1.79
01/01/2026,6:07:00,1.603,0.305,246.41,6.47,0,0,15.41,11.3
01/01/2026,6:08:00,1.256,0.098,237.92,5.62,0,0,4.13,16.81
01/01/2026,6:09:00,1.611,0.292,236.42,6.98,0,0.13,1.29,25.42
01/01/2026,6:10:00,8.071,1.641,243.02,33.04,0,0,8.67,125.85
01/01/2026,6:11:00,0.399,0.066,240.95,1.72,5.38,0,0.81,0.47
01/01/2026,6:12:00,4.081,0.933,241,16.74,10.41,5.69,3.25,48.67
01/01/2026,6:13:00,0.361,0.038,244.76,1.41,0,0,5.94,0.08
01/01/2026,6:14:00,1.681,0.165,235.9,7.19,0,0,7.06,20.95
01/01/2026,6:15:00,1.215,0.272,235.82,5.25,0,0,7.92,12.32
01/01/2026,6:16:00,2.202,0.385,239.51,9.34,0,0,1.29,35.4
01/01/2026,6:17:00,0.981,0.049,240.19,4.33,0,0,23.99,0
01/01/2026,6:18:00,1.312,0.158,238.94,5.25,0,18.49,1.18,2.2
01/01/2026,6:19:00,1.288,0.285,247.38,5.21,0,0,0.61,20.85
01/01/2026,6:20:00,1.439,0.08,239.07,5.85,0,0,6.54,17.44
01/01/2026,6:21:00,1.532,0.078,238.35,6.35,0,0,14.45,11.08
01/01/2026,6:22:00,1.238,0.132,240.37,5,0,0,4.92,15.71
01/01/2026,6:23:00,0.993,0.231,242.91,4.19,0,0,5.43,11.12
01/01/2026,6:24:00,1.123,0.259,237.82,4.93,0,0,4.64,14.08
01/01/2026,6:25:00,1.727,0.265,239.56,7.43,0,13.32,0.26,15.19
01/01/2026,6:26:00,1.754,0.282,243,7,0,0,6.86,22.37
01/01/2026,6:27:00,0.709,0.083,243.16,2.89,0,0,2.66,9.16
01/01/2026,6:28:00,0.503,0.05,240.65,1.86,0,14.7,16.46,0
01/01/2026,6:29:00,0.159,0.034,247.26,0.41,0,0,1.24,1.42
01/01/2026,6:30:00,5.159,0.368,245.94,20.84,0,0,2.16,83.83
01/01/2026,6:31:00,0.329,0.048,235.78,1.46,3.98,0,4.22,0
01/01/2026,6:32:00,0.586,0.104,234.92,2.6,0,0,3.89,5.88
01/01/2026,6:33:00,2.627,0.186,242.39,10.97,0,0,3.07,40.71
01/01/2026,6:34:00,0.251,0.039,244.1,1.15,0,0,2.26,1.92
01/01/2026,6:35:00,0.806,0.133,239.33,3.2,0,0,0.96,12.48
01/01/2026,6:36:00,3.075,0.61,238.49,13.13,0,0,10.32,40.93
01/01/2026,6:37:00,1.36,0.132,237.54,5.89,4.05,4.08,3.57,10.97
01/01/2026,6:38:00,6.463,0.702,236.5,27.25,0.5,0,5.11,102.12
01/01/2026,6:39:00,2.465,0.404,243.41,10.05,0,1.45,4.75,34.88
01/01/2026,6:40:00,0.306,0.075,238.86,1.15,0,0,5.14,0
01/01/2026,6:41:00,1.535,0.144,240.91,6.11,0,0,7.32,18.26
01/01/2026,6:42:00,0.172,0.043,234.52,0.87,0,0,5.96,0
01/01/2026,6:43:00,2.244,0.433,243.01,9.4,2.43,0,1.92,33.05
01/01/2026,6:44:00,0.876,0.188,241.76,3.44,0,0,4.84,9.75
01/01/2026,6:45:00,2.2,0.149,235.97,9.08,0,0,1.68,34.99
01/01/2026,6:46:00,4.726,0.52,240.78,19.44,0,3.05,5.33,70.38
01/01/2026,6:47:00,4.582,0.282,240.01,19.11,0,0,3.39,72.97
01/01/2026,6:48:00,1.205,0.15,238.65,4.77,2.48,2.72,0.24,14.65
01/01/2026,6:49:00,2.727,0.672,231.29,12.02,0.29,0,7.95,37.22
01/01/2026,6:50:00,0.996,0.071,238.02,4.4,0.56,0,1.93,14.1
01/01/2026,6:51:00,1.673,0.272,240.91,7.03,0,0.52,15.17,12.2
01/01/2026,6:52:00,0.208,0.011,238.35,1.03,0,0.17,1.98,1.33
01/01/2026,6:53:00,0.599,0.115,239.33,2.52,10.36,0,34.14,0
01/01/2026,6:54:00,2.284,0.204,244.49,9.43,21.47,0,3.73,12.86
01/01/2026,6:55:00,0.135,0.01,239.77,0.3,0,0,0.16,2.09
01/01/2026,6:56:00,1.527,0.179,233.71,6.81,6.54,0,0.48,18.43
01/01/2026,6:57:00,1.645,0.336,239.45,6.77,0,0,0.51,26.9
01/01/2026,6:58:00,2.344,0.167,240.3,9.73,0,0,0.35,38.73
01/01/2026,6:59:00,0.21,0.02,237.52,1.38,0,0,1.87,1.63
01/01/2026,7:00:00,0.153,0.008,242.2,0.59,0,0,2.35,0.2
01/01/2026,7:01:00,3.109,0.758,235.61,13.34,0.84,0,0.71,50.27
01/01/2026,7:02:00,1.646,0.277,239.59,6.97,0,0,3.46,23.98
01/01/2026,7:03:00,1.009,0.196,235.58,4.02,4.38,3.64,2.73,6.07
01/01/2026,7:04:00,0.196,0.035,239.11,0.62,0,0,6.07,0
01/01/2026,7:05:00,0.943,0.074,242.12,4.3,0,0,1.31,14.4
01/01/2026,7:06:00,0.41,0.069,239.51,1.83,4.73,0,14.72,0
01/01/2026,7:07:00,2.983,0.228,239.34,12.46,0,0,4.35,45.37
01/01/2026,7:08:00,0.292,0.038,240.08,1.11,0.03,0,5.86,0
01/01/2026,7:09:00,1.127,0.185,240.23,4.75,0,0,0.24,18.54
01/01/2026,7:10:00,2.748,0.445,242.08,11.43,0,0,4.91,40.88
01/01/2026,7:11:00,2.365,0.175,242.1,9.81,0,0,2.75,36.66
01/01/2026,7:12:00,0.89,0.051,244.27,3.86,2.41,14.19,15.48,0
01/01/2026,7:13:00,2.391,0.501,240.5,9.77,0,1.04,13.01,25.8
01/01/2026,7:14:00,2.751,0.537,235.02,11.51,0,0,6.09,39.77
01/01/2026,7:15:00,1.581,0.105,242.57,6.73,5.39,0,8.76,12.19
01/01/2026,7:16:00,2.062,0.156,244.05,8.87,0,0,6.21,28.17
01/01/2026,7:17:00,1.141,0.261,247.39,4.78,26.7,0,0.1,0
01/01/2026,7:18:00,3.433,0.7,244.36,14.31,0,0,7.29,49.92
01/01/2026,7:19:00,1.298,0.324,238.53,5.43,0,0,1.17,20.47
01/01/2026,7:20:00,0.254,0.026,240.56,1.11,0,0,6.89,0
01/01/2026,7:21:00,2.155,0.318,239.19,9.06,0,0,0.06,35.85
01/01/2026,7:22:00,0.437,0.043,238.78,1.82,0,0,2.23,5.05
01/01/2026,7:23:00,3.795,0.663,239.66,16.12,0,0,4.37,58.89
01/01/2026,7:24:00,2.006,0.147,243.86,8.45,0,0,2.43,31
01/01/2026,7:25:00,0.093,0.007,235.23,0.31,0,0,7.1,0
01/01/2026,7:26:00,2.853,0.184,236.99,11.71,0,0,4.44,43.11
01/01/2026,7:27:00,1.8,0.34,243.66,7.37,0,0,19.26,10.73
01/01/2026,7:28:00,2.543,0.378,244.36,10.18,0,0,2.66,39.73
01/01/2026,7:29:00,1.462,0.254,238.02,6.15,9.07,0.69,7.68,6.93
01/01/2026,7:30:00,3.659,0.826,244.95,14.72,0,0,10.84,50.14
01/01/2026,7:31:00,0.688,0.136,242.93,3.08,0,0,1.76,9.71
01/01/2026,7:32:00,2.963,0.422,239.2,12.52,0,0,8.42,40.96
01/01/2026,7:33:00,1.847,0.456,232.69,8.07,0,0,3,27.79
01/01/2026,7:34:00,0.156,0.022,235,0.88,0,0,0.83,1.77
01/01/2026,7:35:00,0.134,0.01,238.03,0.64,5.73,0,0.02,0
01/01/2026,7:36:00,12.5,0.26,242.28,4.43,0.67,0,8.17,8.59
01/01/2026,7:37:00,0.595,0.032,242.29,2.74,2.19,0,1.24,6.49
01/01/2026,7:38:00,0.092,0.015,238.6,0.36,0,0,0.32,1.21
01/01/2026,7:39:00,0.346,0.039,239.31,1.57,0,0,4.13,1.64
01/01/2026,7:40:00,1.196,0.18,239.9,4.77,3.4,0,2.55,13.98
01/01/2026,7:41:00,0.579,0.094,239.34,2.44,0,0,7.06,2.59
01/01/2026,7:42:00,7.035,0.69,240.49,29.7,5.56,0,0.68,111
01/01/2026,7:43:00,0.704,0.114,239.91,3.1,0,0,0.85,10.88
01/01/2026,7:44:00,3.523,0.709,234.98,14.98,10.05,3.08,3.11,42.48
01/01/2026,7:45:00,4.728,0.488,239.38,19.8,2.49,3.4,4.41,68.49
01/01/2026,7:46:00,0.831,0.105,239.93,3.46,0,0,10.43,3.41
01/01/2026,7:47:00,0.758,0.079,242.97,3.17,0,0.66,5.29,6.69
01/01/2026,7:48:00,0.851,0.182,237.51,3.5,0,0,13.97,0.2
01/01/2026,7:49:00,1.193,0.233,240.61,5.06,17.23,0,1.47,1.18
01/01/2026,7:50:00,0.97,0.217,241.69,4.12,10.02,0,5.44,0.7
01/01/2026,7:51:00,0.363,0.031,239.55,1.52,0,0,6.39,0
01/01/2026,7:52:00,1.894,0.123,234.74,8.1,0,4.41,7.76,19.39
01/01/2026,7:53:00,0.966,0.071,243.03,4.04,6.33,7.77,26.87,0
01/01/2026,7:54:00,7.217,0.593,242.24,29.69,0,0,3.79,116.5
01/01/2026,7:55:00,3.001,0.47,240.69,12.57,9.97,3.3,2.77,33.99
01/01/2026,7:56:00,0.981,0.239,240.12,4.24,5.86,0,11.47,0
01/01/2026,7:57:00,2.301,0.279,234.66,10.1,5.37,0,1.17,31.82
01/01/2026,7:58:00,2.229,0.539,242.32,9.26,0,0,0.23,36.93
01/01/2026,7:59:00,3.327,0.192,244.46,13.5,0,0,3.52,51.93
01/01/2026,8:00:00,0.137,0.032,236.66,0.56,0,0,1.7,0.57
01/01/2026,8:01:00,0.321,0.028,244.04,1.09,6.61,4.29,3.03,0
01/01/2026,8:02:00,0.568,0.132,243.39,2.48,0,0,25.65,0
01/01/2026,8:03:00,1.389,0.085,236.57,5.46,0,0,2.57,20.58
01/01/2026,8:04:00,0.548,0.131,238.82,2.5,0,0,7.39,1.75
01/01/2026,8:05:00,0.857,0.077,235.81,3.86,0,0,1.73,12.55
01/01/2026,8:06:00,3.236,0.358,239.8,12.91,6.67,0,2.17,45.1
01/01/2026,8:07:00,2.301,0.341,241.34,9.79,6.8,0,1.67,29.88
01/01/2026,8:08:00,0.984,0.124,236.04,4.37,0,0,5.09,11.31
01/01/2026,8:09:00,2.755,0.506,241.16,11.37,0,1.5,1.54,42.89
01/01/2026,8:10:00,2.166,0.531,241.92,8.71,1.73,0,7.6,26.76
01/01/2026,8:11:00,4.064,0.696,241.96,16.63,0,0,6.84,60.9
01/01/2026,8:12:00,2.42,0.47,241.36,9.88,0,0,3.28,37.06
01/01/2026,8:13:00,1.194,0.081,236.31,5.32,0,0,0.16,19.75
01/01/2026,8:14:00,1.599,0.281,239.64,6.58,0,0,0.14,26.51
01/01/2026,8:15:00,1.934,0.272,241.06,8.21,0,0,4.57,27.67
01/01/2026,8:16:00,0.95,0.216,244.38,3.86,0,0,10.97,4.86
01/01/2026,8:17:00,1.663,0.212,240.01,6.94,0,0,5.48,22.23
01/01/2026,8:18:00,1.461,0.272,241.28,5.74,0,0,3.43,20.92
01/01/2026,8:19:00,2.414,0.231,237.2,9.95,0,2.61,12.83,24.8
01/01/2026,8:20:00,6.492,0.661,236.54,27.71,6.86,0,1.32,100.03
01/01/2026,8:21:00,1.749,0.219,236.15,7.37,0,0,2.67,26.47
01/01/2026,8:22:00,4.601,0.51,238.74,19.33,0,0,5,71.69
01/01/2026,8:23:00,2.345,0.236,246.19,9.89,0,6.74,2.07,30.27
01/01/2026,8:24:00,1.656,0.099,238.79,6.91,2.95,0,36.48,0
01/01/2026,8:25:00,0.897,0.195,241.09,3.69,0,0,3.61,11.34
01/01/2026,8:26:00,1.667,0.105,241.67,7.14,3.09,0,0.32,24.38
01/01/2026,8:27:00,1.58,0.359,236.73,6.67,0,0,1.16,25.16
01/01/2026,8:28:00,0.674,0.051,238.69,2.89,0,0,4.56,6.68
01/01/2026,8:29:00,0.793,0.05,241.87,3.48,0,0,4.79,8.43
01/01/2026,8:30:00,1.948,0.317,241.28,8.07,0,4.14,24.87,3.46
01/01/2026,8:31:00,4.567,0.687,234.02,19.67,0,2.93,5.5,67.7
01/01/2026,8:32:00,1.316,0.195,241.78,5.42,0,0,6.59,15.35
01/01/2026,8:33:00,0.237,0.039,238.35,1.19,0,0,1.44,2.51
01/01/2026,8:34:00,0.45,0.048,238.43,1.97,0,0,0.68,6.82
01/01/2026,8:35:00,2.533,0.463,241.21,10.46,6.28,0,5.53,30.41
01/01/2026,8:36:00,0.31,0.047,244.57,1.28,0.99,0,12.01,0
01/01/2026,8:37:00,2.863,0.335,239.4,11.47,0,0,5.31,42.4
01/01/2026,8:38:00,2.423,0.522,243.54,10.19,0,0,3.51,36.88
01/01/2026,8:39:00,1.275,0.249,235.68,5.16,0,0,5.18,16.08
01/01/2026,8:40:00,0.681,0.088,240.39,2.62,0,0,3.8,7.56
01/01/2026,8:41:00,1.11,0.244,238.38,4.57,0,0.7,0.92,16.88
01/01/2026,8:42:00,1.908,0.446,240.85,7.56,0,2.94,8.11,20.74
01/01/2026,8:43:00,0.324,0.051,239.11,1.45,0,0,4.57,0.83
01/01/2026,8:44:00,4.229,0.393,235.98,17.99,7.3,0,3.06,60.12
01/01/2026,8:45:00,1.893,0.441,237.34,7.88,0,0,4.92,26.63
01/01/2026,8:46:00,2.079,0.183,235.07,8.71,0,0,1.66,33
01/01/2026,8:47:00,2.409,0.144,236.08,10.07,0,9.58,3.35,27.23
01/01/2026,8:48:00,3.926,0.453,241.44,16.38,2.85,0,5.84,56.74
01/01/2026,8:49:00,1.67,0.326,239.25,6.66,3.11,0,1.54,23.19
01/01/2026,8:50:00,2.535,0.595,240.69,10.45,0,0,8.29,33.95
01/01/2026,8:51:00,0.694,0.123,245.45,2.52,0,0,4.42,7.14
01/01/2026,8:52:00,5.272,1.267,239.11,22.2,0,0,11.87,76
01/01/2026,8:53:00,1.573,0.108,241.9,6.43,0,0,11.27,14.94
01/01/2026,8:54:00,0.69,0.043,240.08,2.98,0,0,4.09,7.4
01/01/2026,8:55:00,0.898,0.153,248.29,3.87,4.74,0,1.3,8.92
01/01/2026,8:56:00,0.101,0.025,230.95,0.69,0,0,8.01,0
01/01/2026,8:57:00,0.892,0.134,237.85,3.54,0,0,3.25,11.61
01/01/2026,8:58:00,0.022,0.001,241.96,0.2,2.47,0,5.42,0
01/01/2026,8:59:00,2.685,0.253,237.74,11.52,9.09,0,0.68,34.99
01/01/2026,9:00:00,2.027,0.201,241.7,8.53,0,0,5.99,27.79
01/01/2026,9:01:00,0.483,0.057,239.82,2.18,0,0,2.81,5.25
01/01/2026,9:02:00,1.339,0.079,242.59,5.16,0,0,2.44,19.88
01/01/2026,9:03:00,1.395,0.322,236.6,6.03,0,5.94,23.45,0
01/01/2026,9:04:00,0.371,0.057,240.52,1.39,1.1,0,3.4,1.69
01/01/2026,9:05:00,1.133,0.209,241.4,4.83,13.11,0,6.8,0
01/01/2026,9:06:00,1.435,0.091,240.4,6.1,2.84,0.24,5.93,14.91
01/01/2026,9:07:00,1.103,0.067,240.45,4.71,0,0,0.66,17.73
01/01/2026,9:08:00,0.689,0.115,243.61,2.81,7.19,0,8.27,0
01/01/2026,9:09:00,0.462,0.105,234.96,2.23,0,0,2.34,5.35
01/01/2026,9:10:00,1.066,0.166,240.37,4.54,0,0,9.62,8.15
01/01/2026,9:11:00,0.782,0.177,236.37,3.37,0,0,5.61,7.43
01/01/2026,9:12:00,2.281,0.484,242.27,9.23,0,6.71,2.29,29.02
01/01/2026,9:13:00,4.11,0.268,237.49,17.38,4.21,0,2.64,61.64
01/01/2026,9:14:00,2.973,0.269,232.58,13.18,0,0.34,7.89,41.32
01/01/2026,9:15:00,1.479,0.268,242.34,5.82,0,0,4.79,19.85
01/01/2026,9:16:00,0.718,0.1,239.19,3.15,0,0,6.62,5.34
01/01/2026,9:17:00,2.91,0.315,241.07,12.24,2.21,0,1.03,45.26
01/01/2026,9:18:00,2.395,0.32,244.28,10.15,0,0,9.28,30.64
01/01/2026,9:19:00,3.896,0.542,241.11,16.3,0,0,2.32,62.61
01/01/2026,9:20:00,1.672,0.388,240.51,6.95,1.77,0,5.8,20.29
01/01/2026,9:21:00,5.071,0.358,239.86,21.23,0,0.65,0.73,83.13
01/01/2026,9:22:00,1.673,0.177,236.56,7.02,0,0,2.33,25.55
01/01/2026,9:23:00,0.714,0.112,239.35,3.23,0,0,6.28,5.62
01/01/2026,9:24:00,0.862,0.163,245.92,3.19,0,11.95,1.92,0.49
01/01/2026,9:25:00,2.193,0.386,238.87,9.08,4.12,0,12.74,19.69
01/01/2026,9:26:00,0.78,0.186,239.53,3.35,0,0,6.49,6.51
01/01/2026,9:27:00,5.045,1.055,243.77,20.93,8.21,0,12.25,63.62
01/01/2026,9:28:00,2.045,0.33,235.38,8.69,0,0,3.02,31.07
01/01/2026,9:29:00,1.45,0.135,241.86,5.84,1.1,1.06,0.21,21.8
01/01/2026,9:30:00,1.561,0.219,235.23,6.6,0,5.89,5.15,14.98
01/01/2026,9:31:00,1.092,0.206,241.2,4.45,0,0,2.49,15.72
01/01/2026,9:32:00,0.16,0.035,239.93,0.6,0,0,3.57,0
01/01/2026,9:33:00,0.862,0.209,241.84,3.48,0,0,6.86,7.52
01/01/2026,9:34:00,4.592,0.786,236.96,19.29,0,0,7.24,69.29
01/01/2026,9:35:00,1.712,0.266,238.39,6.84,0,0,0.17,28.36
01/01/2026,9:36:00,3.243,0.174,241.99,13.46,0,0,8.8,45.25
01/01/2026,9:37:00,3.315,0.214,238.47,14.04,0,0,4.08,51.17
01/01/2026,9:38:00,1.351,0.11,242.27,5.87,0,3.68,4.88,13.95
01/01/2026,9:39:00,2.427,0.148,240.63,10.26,0,0,2.12,38.33
01/01/2026,9:40:00,0.19,0.025,238.66,0.96,0.32,0,3.28,0
01/01/2026,9:41:00,4.318,0.507,239.05,18.12,0,2.9,7.44,61.64
01/01/2026,9:42:00,4.059,0.72,240.01,16.56,2.53,0,9,56.12
01/01/2026,9:43:00,2.143,0.337,239.34,9.01,0,0,2.94,32.78
01/01/2026,9:44:00,1.766,0.299,242.19,7.31,11.95,0,7.05,10.43
01/01/2026,9:45:00,1.367,0.197,238.89,5.93,0,0.96,1.79,20.04
01/01/2026,9:46:00,3.537,0.373,238.28,14.96,0.77,0,10.7,47.47
01/01/2026,9:47:00,2.657,0.639,242.73,10.92,0,0,5.65,38.64
01/01/2026,9:48:00,0.981,0.066,238.73,4.5,2.37,0,8.95,5.02
01/01/2026,9:49:00,0.392,0.093,238.38,1.82,1.18,0,3.89,1.47
01/01/2026,9:50:00,0.303,0.034,232.54,1.37,0,0,1.56,3.49
01/01/2026,9:51:00,3.508,0.535,236.88,14.9,0,0,3.36,55.1
01/01/2026,9:52:00,1.34,0.096,237.48,5.65,4.35,0,2.88,15.1
01/01/2026,9:53:00,2.114,0.136,238.38,8.87,0,0,2.43,32.8
01/01/2026,9:54:00,1.502,0.204,237.83,5.88,0,0,1.43,23.6
01/01/2026,9:55:00,0.309,0.061,242.95,1.09,0,0,8.54,0
01/01/2026,9:56:00,0.196,0.02,237.67,0.72,0,0,0.54,2.73
01/01/2026,9:57:00,0.915,0.149,237.9,3.94,0.51,9.06,13.11,0
01/01/2026,9:58:00,0.995,0.105,240.47,3.81,0,7.26,1.15,8.17
01/01/2026,9:59:00,0.994,0.127,236.69,4.1,0,0,23.43,0
01/01/2026,10:00:00,1.023,0.237,244.69,4.05,0,0,26.78,0
01/01/2026,10:01:00,6.185,1.368,242.41,25.54,0,0,3.05,100.04
01/01/2026,10:02:00,3.205,0.491,236.5,13.64,2.6,0.46,26.45,23.92
01/01/2026,10:03:00,1.733,0.169,243.04,7,0,3.72,12.2,12.96
01/01/2026,10:04:00,1.309,0.116,243.67,5.26,0,0,0.52,21.3
01/01/2026,10:05:00,1.352,0.326,236.57,5.58,0,9.21,17.66,0
01/01/2026,10:06:00,2.58,0.234,236.5,10.83,6.66,1.36,0.26,34.73
01/01/2026,10:07:00,1.298,0.275,238.17,5.44,0,1.55,1.2,18.88
01/01/2026,10:08:00,2.955,0.366,235.75,12.8,0,0,5.27,43.98
01/01/2026,10:09:00,1.899,0.469,237.66,7.79,0,5.96,0.51,25.19
01/01/2026,10:10:00,6.226,0.77,238.8,26.42,0,1.29,1.06,101.42
01/01/2026,10:11:00,1.227,0.148,241.51,4.83,0,0,18.41,2.04
01/01/2026,10:12:00,3.384,0.601,240.24,14.27,0,10.57,31.43,14.39
01/01/2026,10:13:00,0.438,0.106,239.56,1.73,5.27,0,9.6,0
01/01/2026,10:14:00,0.737,0.181,238.55,2.91,1.09,0,4.34,6.86
01/01/2026,10:15:00,5.635,1.079,236.08,24.13,6.09,0,13.83,73.99
01/01/2026,10:16:00,2.858,0.574,241.78,11.84,0,0,0.71,46.92
01/01/2026,10:17:00,2.146,0.349,241.71,8.89,0,3.22,17.18,15.37
01/01/2026,10:18:00,1.327,0.267,238.15,5.52,0,0,2.6,19.51
01/01/2026,10:19:00,3.377,0.75,236.7,14.15,16.28,0,11.86,28.15
01/01/2026,10:20:00,3.571,0.526,244.67,14.56,0,0,6.62,52.89
01/01/2026,10:21:00,4.764,0.829,240.74,19.14,12,0,19.35,48.04
01/01/2026,10:22:00,0.378,0.059,241.19,1.2,0,0,12,0
01/01/2026,10:23:00,1.319,0.214,241.32,5.54,4.47,0,13.13,4.38
01/01/2026,10:24:00,1.871,0.427,236.39,8.15,0,0,5.99,25.19
01/01/2026,10:25:00,4.706,0.57,244.5,19.52,0,0,10.74,67.69
01/01/2026,10:26:00,2.074,0.19,238.79,8.49,0,0,8.49,26.07
01/01/2026,10:27:00,3.577,0.505,242.47,14.79,6.39,0,1.06,52.17
01/01/2026,10:28:00,0.336,0.031,244.38,0.93,8.28,0,6.27,0
01/01/2026,10:29:00,1.049,0.157,240.24,4.29,3.71,0,0.96,12.81
01/01/2026,10:30:00,4.047,0.934,236.46,17.28,0,0,12.22,55.24
01/01/2026,10:31:00,1.187,0.206,232.52,5.1,0.76,8.81,0.41,9.81
01/01/2026,10:32:00,1.42,0.314,239.88,5.85,0,0,26.08,0
01/01/2026,10:33:00,4.651,0.387,240.75,19.31,0,0,3.07,74.44
01/01/2026,10:34:00,0.564,0.13,238.26,2.62,0,0,1.12,8.28
01/01/2026,10:35:00,0.724,0.123,240.41,2.96,0,0,16.46,0
01/01/2026,10:36:00,0.29,0.016,241.29,1.22,0,0,0.28,4.55
01/01/2026,10:37:00,4.789,0.846,242.98,20.01,10.03,0,3.81,65.98
01/01/2026,10:38:00,3.159,0.759,239.31,13.16,0,0,8.82,43.83
01/01/2026,10:39:00,3.097,0.204,239.86,12.58,0,0,2.29,49.33
01/01/2026,10:40:00,1.02,0.17,239.46,4.53,0,0,4.52,12.48
01/01/2026,10:41:00,0.261,0.061,240.1,1.29,0,1.52,7.23,0
01/01/2026,10:42:00,0.167,0.009,238.46,0.26,0,0.77,18.22,0
01/01/2026,10:43:00,4.07,0.717,238.45,17.04,0,0,0.65,67.18
01/01/2026,10:44:00,2.265,0.328,238.63,9.49,0,0,1.03,36.73
01/01/2026,10:45:00,2.632,0.314,240.47,11.22,0,0,4.27,39.6
01/01/2026,10:46:00,1.797,0.315,237.46,7.56,0,0,3.25,26.7
01/01/2026,10:47:00,0.632,0.038,238.65,2.68,0,0,3.17,7.37
01/01/2026,10:48:00,1.067,0.214,245.43,4.39,0,0,2.11,15.67
01/01/2026,10:49:00,0.47,0.024,242.69,1.84,0,4.56,4.94,0
01/01/2026,10:50:00,0.401,0.045,237.13,1.95,0,5.9,12.89,0
01/01/2026,10:51:00,2.959,0.446,242.59,12.04,0,0,1.05,48.27
01/01/2026,10:52:00,0.192,0.024,241.88,0.7,0,4.3,1.45,0
01/01/2026,10:53:00,0.474,0.053,239.69,1.97,0,0,6.67,1.23
01/01/2026,10:54:00,1.129,0.244,237.88,4.48,0,0,0.35,18.46
01/01/2026,10:55:00,1.541,0.365,237.54,6.84,5.21,0,6.72,13.75
01/01/2026,10:56:00,0.285,0.064,240.67,1.18,0,0,2.27,2.49
01/01/2026,10:57:00,2.052,0.317,237.46,8.81,1.63,4.76,2.66,25.15
01/01/2026,10:58:00,1.711,0.388,243.29,6.84,8.08,0,3.12,17.31
01/01/2026,10:59:00,4.017,0.941,244.14,16.6,6.34,0,2.58,58.03
01/01/2026,11:00:00,1.565,0.206,239.87,6.68,0,0,11.04,15.04
01/01/2026,11:01:00,2.229,0.238,243.42,9.34,4.95,5.22,17.52,9.46
01/01/2026,11:02:00,0.673,0.047,238.77,3.2,0,2.87,4.76,3.58
01/01/2026,11:03:00,0.705,0.103,237.86,2.85,0,0,5.23,6.51
01/01/2026,11:04:00,0.327,0.078,243.3,1.31,0,0,0.44,5.02
01/01/2026,11:05:00,0.68,0.11,244.74,2.61,4.46,3.74,7.49,0
